date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:20:38	4861/4861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:20:35%20GMT	http://lalaynbaluch.co.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flalaynbaluch.co.uk%2F2011%2Fmarlowe-theatre-redevelopment-mark-everett%2F	lalaynbaluch.co.uk/wp-json/oembed/1.0/embed4b28.html	(from http://lalaynbaluch.co.uk/2011/marlowe-theatre-redevelopment-mark-everett/)
21:20:38	864/864	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:20:36%20GMT	http://lalaynbaluch.co.uk/?p=235	lalaynbaluch.co.uk/index5f0f.html	(from http://lalaynbaluch.co.uk/2011/marlowe-theatre-redevelopment-mark-everett/)
21:20:38	4956/4956	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:20:37%20GMT	http://lalaynbaluch.co.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flalaynbaluch.co.uk%2F2011%2Fmarlowe-theatre-redevelopment-mark-everett%2F&format=xml	lalaynbaluch.co.uk/wp-json/oembed/1.0/embedf41e.html	(from http://lalaynbaluch.co.uk/2011/marlowe-theatre-redevelopment-mark-everett/)
21:20:44	25514/25514	---M--	200	added ('OK')	image/jpeg	etag:%2263aa-4ab091cbc4b00%22	http://lalaynbaluch.co.uk/wp-content/uploads/2011/08/Marlowe-theatre-redevelopment-235x300.jpg	lalaynbaluch.co.uk/wp-content/uploads/2011/08/Marlowe-theatre-redevelopment-235x300.jpg	(from http://lalaynbaluch.co.uk/2011/marlowe-theatre-redevelopment-mark-everett/)
21:20:44	11061/11061	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:20:40%20GMT	http://lalaynbaluch.co.uk/outgoing/marlowetheatre.com/?referer=http%3A%2F%2Flalaynbaluch.co.uk%2F	lalaynbaluch.co.uk/outgoing/marlowetheatre.com/index4fe7.html	(from http://lalaynbaluch.co.uk/2011/marlowe-theatre-redevelopment-mark-everett/)
21:20:44	4814/4814	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:20:40%20GMT	http://lalaynbaluch.co.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flalaynbaluch.co.uk%2F2011%2Fmax-reinhardt-oily-cart-bb%2F	lalaynbaluch.co.uk/wp-json/oembed/1.0/embedec0e.html	(from http://lalaynbaluch.co.uk/2011/max-reinhardt-oily-cart-bb/)
21:20:51	22498/22498	---M--	200	added ('OK')	image/jpeg	etag:%2257e2-4ab0869811d40%22	http://lalaynbaluch.co.uk/wp-content/uploads/2011/08/Max-Reinhardt-Interview_Final_Heaver-Spring-20112-300x212.jpg	lalaynbaluch.co.uk/wp-content/uploads/2011/08/Max-Reinhardt-Interview_Final_Heaver-Spring-20112-300x212.jpg	(from http://lalaynbaluch.co.uk/2011/max-reinhardt-oily-cart-bb/)
21:20:52	11045/11045	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:20:48%20GMT	http://lalaynbaluch.co.uk/outgoing/www.bbc.co.uk/radio3/features/programmes/presenters/reinhardt-max.shtml?referer=http%3A%2F%2Flalaynbaluch.co.uk%2F	lalaynbaluch.co.uk/outgoing/www.bbc.co.uk/radio3/features/programmes/presenters/reinhardt-max4fe7.html	(from http://lalaynbaluch.co.uk/2011/max-reinhardt-oily-cart-bb/)
21:20:52	11045/11045	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:20:48%20GMT	http://lalaynbaluch.co.uk/outgoing/www.bbc.co.uk/radio3/?referer=http%3A%2F%2Flalaynbaluch.co.uk%2F	lalaynbaluch.co.uk/outgoing/www.bbc.co.uk/radio3/index4fe7.html	(from http://lalaynbaluch.co.uk/2011/max-reinhardt-oily-cart-bb/)
21:20:54	4812/4812	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:20:52%20GMT	http://lalaynbaluch.co.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flalaynbaluch.co.uk%2F2011%2Fheaver-magazine-summer%2F	lalaynbaluch.co.uk/wp-json/oembed/1.0/embeddf57.html	(from http://lalaynbaluch.co.uk/2011/heaver-magazine-summer/)
21:21:00	1205351/1205351	---M--	200	added ('OK')	image/jpeg	etag:%22126467-4b7e523365640%22	http://lalaynbaluch.co.uk/wp-content/uploads/2012/02/Michael-Beckley-sized.jpg	lalaynbaluch.co.uk/wp-content/uploads/2012/02/Michael-Beckley-sized.jpg	(from http://lalaynbaluch.co.uk/feed/)
21:21:02	22539/22539	---M--	200	added ('OK')	image/jpeg	etag:%22580b-49a95353f7b40%22	http://lalaynbaluch.co.uk/wp-content/uploads/2011/01/COVER_Winter-2010-216x300.jpg	lalaynbaluch.co.uk/wp-content/uploads/2011/01/COVER_Winter-2010-216x300.jpg	(from http://lalaynbaluch.co.uk/2011/heaver-magazine-summer/)
21:21:07	27541/27541	---M--	200	added ('OK')	image/jpeg	etag:%226b95-49a9541b49180%22	http://lalaynbaluch.co.uk/wp-content/uploads/2011/01/Diary_Winter-2010-211x300.jpg	lalaynbaluch.co.uk/wp-content/uploads/2011/01/Diary_Winter-2010-211x300.jpg	(from http://lalaynbaluch.co.uk/2011/heaver-magazine-summer/)
21:21:10	24679/24679	---M--	200	added ('OK')	image/jpeg	etag:%226067-49a9549fd8a40%22	http://lalaynbaluch.co.uk/wp-content/uploads/2011/01/HOT-LIST_Winter-2010-300x212.jpg	lalaynbaluch.co.uk/wp-content/uploads/2011/01/HOT-LIST_Winter-2010-300x212.jpg	(from http://lalaynbaluch.co.uk/2011/heaver-magazine-summer/)
21:21:11	864/864	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:08%20GMT	http://lalaynbaluch.co.uk/?p=172	lalaynbaluch.co.uk/indexf4d1.html	(from http://lalaynbaluch.co.uk/2010/rufus-wainwright-prima-donna/)
21:21:16	11047/11047	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:11%20GMT	http://lalaynbaluch.co.uk/outgoing/www.lalaynbaluch.co.uk/media/rufus2.pdf?referer=http%3A%2F%2Flalaynbaluch.co.uk%2F	lalaynbaluch.co.uk/outgoing/www.lalaynbaluch.co.uk/media/rufus24fe7.html	(from http://lalaynbaluch.co.uk/2010/rufus-wainwright-prima-donna/)
21:21:16	11047/11047	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:13%20GMT	http://lalaynbaluch.co.uk/outgoing/www.lalaynbaluch.co.uk/media/rufus1.pdf?referer=http%3A%2F%2Flalaynbaluch.co.uk%2F	lalaynbaluch.co.uk/outgoing/www.lalaynbaluch.co.uk/media/rufus14fe7.html	(from http://lalaynbaluch.co.uk/2010/rufus-wainwright-prima-donna/)
21:21:20	158604/158604	---M--	200	added ('OK')	application/pdf	etag:%2226b8c-49a94f6e6c9c0%22	http://lalaynbaluch.co.uk/media/COVER_Winter%202010.pdf	lalaynbaluch.co.uk/media/COVER_Winter%202010.pdf	(from http://lalaynbaluch.co.uk/2011/heaver-magazine-summer/)
21:21:20	4845/4845	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:17%20GMT	http://lalaynbaluch.co.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flalaynbaluch.co.uk%2F2010%2Fdominic-rowan-globe-theatre-henry-eighth%2F	lalaynbaluch.co.uk/wp-json/oembed/1.0/embeda695.html	(from http://lalaynbaluch.co.uk/2010/dominic-rowan-globe-theatre-henry-eighth/)
21:21:20	864/864	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:18%20GMT	http://lalaynbaluch.co.uk/?p=168	lalaynbaluch.co.uk/indexada0.html	(from http://lalaynbaluch.co.uk/2010/dominic-rowan-globe-theatre-henry-eighth/)
21:21:22	4940/4940	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:20%20GMT	http://lalaynbaluch.co.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flalaynbaluch.co.uk%2F2010%2Fdominic-rowan-globe-theatre-henry-eighth%2F&format=xml	lalaynbaluch.co.uk/wp-json/oembed/1.0/embed329a.html	(from http://lalaynbaluch.co.uk/2010/dominic-rowan-globe-theatre-henry-eighth/)
21:21:24	11059/11059	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:21%20GMT	http://lalaynbaluch.co.uk/outgoing/www.lalaynbaluch.co.uk/media/dominic_20rowan1.pdf?referer=http%3A%2F%2Flalaynbaluch.co.uk%2F	lalaynbaluch.co.uk/outgoing/www.lalaynbaluch.co.uk/media/dominic_20rowan14fe7.html	(from http://lalaynbaluch.co.uk/2010/dominic-rowan-globe-theatre-henry-eighth/)
21:21:25	201060/201060	---M--	200	added ('OK')	application/pdf	etag:%2231164-49a94f02a8b80%22	http://lalaynbaluch.co.uk/media/Diary_Winter%202010.pdf	lalaynbaluch.co.uk/media/Diary_Winter%202010.pdf	(from http://lalaynbaluch.co.uk/2011/heaver-magazine-summer/)
21:21:25	11059/11059	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:23%20GMT	http://lalaynbaluch.co.uk/outgoing/www.shakespearesglobe.com/?referer=http%3A%2F%2Flalaynbaluch.co.uk%2F	lalaynbaluch.co.uk/outgoing/www.shakespearesglobe.com/index4fe7.html	(from http://lalaynbaluch.co.uk/2010/dominic-rowan-globe-theatre-henry-eighth/)
21:21:25	4846/4846	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:23%20GMT	http://lalaynbaluch.co.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flalaynbaluch.co.uk%2F2010%2Fcultural-olympiad-launch%2F	lalaynbaluch.co.uk/wp-json/oembed/1.0/embed8940.html	(from http://lalaynbaluch.co.uk/2010/cultural-olympiad-launch/)
21:21:26	864/864	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:25%20GMT	http://lalaynbaluch.co.uk/?p=164	lalaynbaluch.co.uk/index7760.html	(from http://lalaynbaluch.co.uk/2010/cultural-olympiad-launch/)
21:21:26	11043/11043	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:25%20GMT	http://lalaynbaluch.co.uk/outgoing/www.lalaynbaluch.co.uk/media/cult-olymp-launch-NF.PDF?referer=http%3A%2F%2Flalaynbaluch.co.uk%2F	lalaynbaluch.co.uk/outgoing/www.lalaynbaluch.co.uk/media/cult-olymp-launch-NF4fe7.html	(from http://lalaynbaluch.co.uk/2010/cultural-olympiad-launch/)
21:21:28	27465/27465	---M--	200	added ('OK')	image/jpeg	etag:%226b49-49272c54e1b40%22	http://lalaynbaluch.co.uk/wp-content/uploads/2010/10/cult-olymp-launch-NF-235x300.jpg	lalaynbaluch.co.uk/wp-content/uploads/2010/10/cult-olymp-launch-NF-235x300.jpg	(from http://lalaynbaluch.co.uk/2010/cultural-olympiad-launch/)
21:21:29	4856/4856	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:27%20GMT	http://lalaynbaluch.co.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flalaynbaluch.co.uk%2F2010%2Ffootsbarn-theatre-globe-christmas-cracker%2F	lalaynbaluch.co.uk/wp-json/oembed/1.0/embed0a55.html	(from http://lalaynbaluch.co.uk/2010/footsbarn-theatre-globe-christmas-cracker/)
21:21:29	864/864	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:28%20GMT	http://lalaynbaluch.co.uk/?p=159	lalaynbaluch.co.uk/indexb950.html	(from http://lalaynbaluch.co.uk/2010/footsbarn-theatre-globe-christmas-cracker/)
21:21:31	11060/11060	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:30%20GMT	http://lalaynbaluch.co.uk/outgoing/www.lalaynbaluch.co.uk/media/globe-footsbarn.pdf?referer=http%3A%2F%2Flalaynbaluch.co.uk%2F	lalaynbaluch.co.uk/outgoing/www.lalaynbaluch.co.uk/media/globe-footsbarn4fe7.html	(from http://lalaynbaluch.co.uk/2010/footsbarn-theatre-globe-christmas-cracker/)
21:21:33	11060/11060	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:32%20GMT	http://lalaynbaluch.co.uk/outgoing/www.lalaynbaluch.co.uk/media/globe_20footsbarn2.pdf?referer=http%3A%2F%2Flalaynbaluch.co.uk%2F	lalaynbaluch.co.uk/outgoing/www.lalaynbaluch.co.uk/media/globe_20footsbarn24fe7.html	(from http://lalaynbaluch.co.uk/2010/footsbarn-theatre-globe-christmas-cracker/)
21:21:35	11060/11060	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:34%20GMT	http://lalaynbaluch.co.uk/outgoing/footsbarn.com/index_en.php?referer=http%3A%2F%2Flalaynbaluch.co.uk%2F	lalaynbaluch.co.uk/outgoing/footsbarn.com/index_en4fe7.html	(from http://lalaynbaluch.co.uk/2010/footsbarn-theatre-globe-christmas-cracker/)
21:21:36	4824/4824	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:35%20GMT	http://lalaynbaluch.co.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flalaynbaluch.co.uk%2F2010%2Fsamantha-barks-cabaret%2F	lalaynbaluch.co.uk/wp-json/oembed/1.0/embed3a9e.html	(from http://lalaynbaluch.co.uk/2010/samantha-barks-cabaret/)
21:21:36	864/864	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:35%20GMT	http://lalaynbaluch.co.uk/?p=156	lalaynbaluch.co.uk/indexd1a7.html	(from http://lalaynbaluch.co.uk/2010/samantha-barks-cabaret/)
21:21:37	4919/4919	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:36%20GMT	http://lalaynbaluch.co.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flalaynbaluch.co.uk%2F2010%2Fsamantha-barks-cabaret%2F&format=xml	lalaynbaluch.co.uk/wp-json/oembed/1.0/embede734.html	(from http://lalaynbaluch.co.uk/2010/samantha-barks-cabaret/)
21:21:38	11041/11041	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:37%20GMT	http://lalaynbaluch.co.uk/outgoing/www.lalaynbaluch.co.uk/media/cabaret_20preview.pdf?referer=http%3A%2F%2Flalaynbaluch.co.uk%2F	lalaynbaluch.co.uk/outgoing/www.lalaynbaluch.co.uk/media/cabaret_20preview4fe7.html	(from http://lalaynbaluch.co.uk/2010/samantha-barks-cabaret/)
21:21:40	28706/28706	---M--	200	added ('OK')	image/jpeg	etag:%227022-492723ef4cbc0%22	http://lalaynbaluch.co.uk/wp-content/uploads/2010/10/cabaret-preview-235x300.jpg	lalaynbaluch.co.uk/wp-content/uploads/2010/10/cabaret-preview-235x300.jpg	(from http://lalaynbaluch.co.uk/2010/samantha-barks-cabaret/)
21:21:40	8030/8030	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202012%2013:53:59%20GMT	http://lalaynbaluch.co.uk/wp-content/plugins/simple-post-thumbnails/timthumb.php?src=/wp-content/thumbnails/156.jpg&w=200&h=200&zc=1&ft=jpg	lalaynbaluch.co.uk/wp-content/plugins/simple-post-thumbnails/timthumbea8f.php	(from http://lalaynbaluch.co.uk/)
21:21:40	4928/4928	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:40%20GMT	http://lalaynbaluch.co.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flalaynbaluch.co.uk%2F2010%2Fsteve-guttenberg-pantomime-bromley%2F&format=xml	lalaynbaluch.co.uk/wp-json/oembed/1.0/embedda20.html	(from http://lalaynbaluch.co.uk/2010/steve-guttenberg-pantomime-bromley/)
21:21:40	864/864	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:40%20GMT	http://lalaynbaluch.co.uk/?p=151	lalaynbaluch.co.uk/indexe539.html	(from http://lalaynbaluch.co.uk/2010/steve-guttenberg-pantomime-bromley/)
21:21:42	11053/11053	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:41%20GMT	http://lalaynbaluch.co.uk/outgoing/www.lalaynbaluch.co.uk/media/steve_20guttenberg.pdf?referer=http%3A%2F%2Flalaynbaluch.co.uk%2F	lalaynbaluch.co.uk/outgoing/www.lalaynbaluch.co.uk/media/steve_20guttenberg4fe7.html	(from http://lalaynbaluch.co.uk/2010/steve-guttenberg-pantomime-bromley/)
21:21:44	27605/27605	---M--	200	added ('OK')	image/jpeg	etag:%226bd5-49271f5677340%22	http://lalaynbaluch.co.uk/wp-content/uploads/2010/10/steve-guttenberg-235x300.jpg	lalaynbaluch.co.uk/wp-content/uploads/2010/10/steve-guttenberg-235x300.jpg	(from http://lalaynbaluch.co.uk/2010/steve-guttenberg-pantomime-bromley/)
21:21:49	18671/18671	---M--	200	added ('OK')	image/jpeg	etag:%2248ef-492720171b9c0%22	http://lalaynbaluch.co.uk/wp-content/uploads/2010/10/steve-guttenberg2-235x300.jpg	lalaynbaluch.co.uk/wp-content/uploads/2010/10/steve-guttenberg2-235x300.jpg	(from http://lalaynbaluch.co.uk/2010/steve-guttenberg-pantomime-bromley/)
21:21:50	4869/4869	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:46%20GMT	http://lalaynbaluch.co.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flalaynbaluch.co.uk%2F2010%2Fhofesh-schecter-choreographer-sadlers-wells%2F	lalaynbaluch.co.uk/wp-json/oembed/1.0/embed2b8f.html	(from http://lalaynbaluch.co.uk/2010/hofesh-schecter-choreographer-sadlers-wells/)
21:21:50	864/864	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:48%20GMT	http://lalaynbaluch.co.uk/?p=145	lalaynbaluch.co.uk/indexbe3b.html	(from http://lalaynbaluch.co.uk/2010/hofesh-schecter-choreographer-sadlers-wells/)
21:21:54	11062/11062	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:50%20GMT	http://lalaynbaluch.co.uk/outgoing/www.lalaynbaluch.co.uk/media/Hofesh_20Shechter_20feature.pdf?referer=http%3A%2F%2Flalaynbaluch.co.uk%2F	lalaynbaluch.co.uk/outgoing/www.lalaynbaluch.co.uk/media/Hofesh_20Shechter_20feature4fe7.html	(from http://lalaynbaluch.co.uk/2010/hofesh-schecter-choreographer-sadlers-wells/)
21:21:59	22026/22026	---M--	200	added ('OK')	image/jpeg	etag:%22560a-49271b75b0d00%22	http://lalaynbaluch.co.uk/wp-content/uploads/2010/10/Hofesh-Shechter-feature2-235x300.jpg	lalaynbaluch.co.uk/wp-content/uploads/2010/10/Hofesh-Shechter-feature2-235x300.jpg	(from http://lalaynbaluch.co.uk/2010/hofesh-schecter-choreographer-sadlers-wells/)
21:22:00	4825/4825	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:56%20GMT	http://lalaynbaluch.co.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flalaynbaluch.co.uk%2F2010%2Fyasmine-smart-circus-artist%2F	lalaynbaluch.co.uk/wp-json/oembed/1.0/embedea73.html	(from http://lalaynbaluch.co.uk/2010/yasmine-smart-circus-artist/)
21:22:00	864/864	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:21:58%20GMT	http://lalaynbaluch.co.uk/?p=133	lalaynbaluch.co.uk/index9c49.html	(from http://lalaynbaluch.co.uk/2010/yasmine-smart-circus-artist/)
21:22:04	230560/230560	---M--	200	added ('OK')	image/jpeg	etag:%22384a0-4927201627780%22	http://lalaynbaluch.co.uk/wp-content/uploads/2010/10/steve-guttenberg2.jpg	lalaynbaluch.co.uk/wp-content/uploads/2010/10/steve-guttenberg2.jpg	(from http://lalaynbaluch.co.uk/2010/steve-guttenberg-pantomime-bromley/)
21:22:04	11046/11046	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:22:00%20GMT	http://lalaynbaluch.co.uk/outgoing/www.lalaynbaluch.co.uk/media/yasmine_20smart_20feature.pdf?referer=http%3A%2F%2Flalaynbaluch.co.uk%2F	lalaynbaluch.co.uk/outgoing/www.lalaynbaluch.co.uk/media/yasmine_20smart_20feature4fe7.html	(from http://lalaynbaluch.co.uk/2010/yasmine-smart-circus-artist/)
21:22:04	4877/4877	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:22:03%20GMT	http://lalaynbaluch.co.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flalaynbaluch.co.uk%2F2010%2Fgraham-norton-la-cage-aux-folles%2F	lalaynbaluch.co.uk/wp-json/oembed/1.0/embedbebb.html	(from http://lalaynbaluch.co.uk/2010/graham-norton-la-cage-aux-folles/)
21:22:04	864/864	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:22:04%20GMT	http://lalaynbaluch.co.uk/?p=128	lalaynbaluch.co.uk/index913e.html	(from http://lalaynbaluch.co.uk/2010/graham-norton-la-cage-aux-folles/)
21:22:04	4972/4972	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:22:04%20GMT	http://lalaynbaluch.co.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flalaynbaluch.co.uk%2F2010%2Fgraham-norton-la-cage-aux-folles%2F&format=xml	lalaynbaluch.co.uk/wp-json/oembed/1.0/embede5cf.html	(from http://lalaynbaluch.co.uk/2010/graham-norton-la-cage-aux-folles/)
21:22:06	11051/11051	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:22:05%20GMT	http://lalaynbaluch.co.uk/outgoing/www.lalaynbaluch.co.uk/media/la_20cage_20preview.pdf?referer=http%3A%2F%2Flalaynbaluch.co.uk%2F	lalaynbaluch.co.uk/outgoing/www.lalaynbaluch.co.uk/media/la_20cage_20preview4fe7.html	(from http://lalaynbaluch.co.uk/2010/graham-norton-la-cage-aux-folles/)
21:22:08	28134/28134	---M--	200	added ('OK')	image/jpeg	etag:%226de6-49270c7726cc0%22	http://lalaynbaluch.co.uk/wp-content/uploads/2010/10/la-cage-preview-221x300.jpg	lalaynbaluch.co.uk/wp-content/uploads/2010/10/la-cage-preview-221x300.jpg	(from http://lalaynbaluch.co.uk/2010/graham-norton-la-cage-aux-folles/)
21:22:09	4957/4957	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:22:07%20GMT	http://lalaynbaluch.co.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flalaynbaluch.co.uk%2F2010%2Falun-ffred-jones-welsh-culture-minister%2F	lalaynbaluch.co.uk/wp-json/oembed/1.0/embedf7f9.html	(from http://lalaynbaluch.co.uk/2010/alun-ffred-jones-welsh-culture-minister/)
21:22:10	5052/5052	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:22:09%20GMT	http://lalaynbaluch.co.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flalaynbaluch.co.uk%2F2010%2Falun-ffred-jones-welsh-culture-minister%2F&format=xml	lalaynbaluch.co.uk/wp-json/oembed/1.0/embed86ac.html	(from http://lalaynbaluch.co.uk/2010/alun-ffred-jones-welsh-culture-minister/)
21:22:13	27213/27213	---M--	200	added ('OK')	image/jpeg	etag:%226a4d-4927067f5d840%22	http://lalaynbaluch.co.uk/wp-content/uploads/2010/10/alun-ffred-jones-NF-09.08-235x300.jpg	lalaynbaluch.co.uk/wp-content/uploads/2010/10/alun-ffred-jones-NF-09.08-235x300.jpg	(from http://lalaynbaluch.co.uk/2010/alun-ffred-jones-welsh-culture-minister/)
21:22:13	4828/4828	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:22:12%20GMT	http://lalaynbaluch.co.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flalaynbaluch.co.uk%2F2010%2Fdance-the-weight-away%2F	lalaynbaluch.co.uk/wp-json/oembed/1.0/embedf366.html	(from http://lalaynbaluch.co.uk/2010/dance-the-weight-away/)
21:22:13	4923/4923	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:22:13%20GMT	http://lalaynbaluch.co.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flalaynbaluch.co.uk%2F2010%2Fdance-the-weight-away%2F&format=xml	lalaynbaluch.co.uk/wp-json/oembed/1.0/embed9e76.html	(from http://lalaynbaluch.co.uk/2010/dance-the-weight-away/)
21:22:13	864/864	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:22:13%20GMT	http://lalaynbaluch.co.uk/?p=109	lalaynbaluch.co.uk/indexe887.html	(from http://lalaynbaluch.co.uk/2010/dance-the-weight-away/)
21:22:21	29671/29671	---M--	200	added ('OK')	image/jpeg	etag:%2273e7-4926f08880640%22	http://lalaynbaluch.co.uk/wp-content/uploads/2010/10/dancetheweight-227x300.jpg	lalaynbaluch.co.uk/wp-content/uploads/2010/10/dancetheweight-227x300.jpg	(from http://lalaynbaluch.co.uk/2010/dance-the-weight-away/)
21:22:21	4804/4804	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:22:18%20GMT	http://lalaynbaluch.co.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flalaynbaluch.co.uk%2F2010%2Fdavid-thacker-directo%2F	lalaynbaluch.co.uk/wp-json/oembed/1.0/embed2e13.html	(from http://lalaynbaluch.co.uk/2010/david-thacker-directo/)
21:22:22	28138/28138	---M--	200	added ('OK')	image/jpeg	etag:%226dea-4926f0c0c4b00%22	http://lalaynbaluch.co.uk/wp-content/uploads/2010/10/dancetheweight2-227x300.jpg	lalaynbaluch.co.uk/wp-content/uploads/2010/10/dancetheweight2-227x300.jpg	(from http://lalaynbaluch.co.uk/2010/dance-the-weight-away/)
21:22:27	20833/20833	---M--	200	added ('OK')	image/jpeg	etag:%225161-4926ed4050800%22	http://lalaynbaluch.co.uk/wp-content/uploads/2010/10/David-Thacker-feature-235x300.jpg	lalaynbaluch.co.uk/wp-content/uploads/2010/10/David-Thacker-feature-235x300.jpg	(from http://lalaynbaluch.co.uk/2010/david-thacker-directo/)
21:22:28	4838/4838	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:22:24%20GMT	http://lalaynbaluch.co.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flalaynbaluch.co.uk%2F2010%2Ftheatres-trust-eco-conference%2F	lalaynbaluch.co.uk/wp-json/oembed/1.0/embedcc50.html	(from http://lalaynbaluch.co.uk/2010/theatres-trust-eco-conference/)
21:22:28	11040/11040	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:22:24%20GMT	http://lalaynbaluch.co.uk/outgoing/www.octagonbolton.co.uk/?referer=http%3A%2F%2Flalaynbaluch.co.uk%2F	lalaynbaluch.co.uk/outgoing/www.octagonbolton.co.uk/index4fe7.html	(from http://lalaynbaluch.co.uk/2010/david-thacker-directo/)
21:22:30	864/864	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:22:28%20GMT	http://lalaynbaluch.co.uk/?p=100	lalaynbaluch.co.uk/index3f5a.html	(from http://lalaynbaluch.co.uk/2010/theatres-trust-eco-conference/)
